Label;Value;cod_veiculo;Modelo;codigoModelo
BMW;7;1;328i/iA Cabrio;188
BMW;7;1;328iA 2.0 TB/2.0 TB Flex 16V 4p;6046
BMW;7;1;328iA Exclusive 2.8 24V;189
BMW;7;1;328iA GT M Sport 2.0 Turbo 16V 245cv 5p;6633
BMW;7;1;328iA Luxury/Modern 2.0 TB 16V 4p;6047
BMW;7;1;328iA M Sport 2.0 16V Flex 4p;7303
BMW;7;1;328iA Plus 2.0 TB 16V 245cv 4p;6048
BMW;7;1;328iA Sport 2.0 16V/2.0 16V Flex 4p;6049
BMW;7;1;328iA Touring/Sport;190
BMW;7;1;330Ci Cabriolet;191
BMW;7;1;330CiA Cabriolet;192
BMW;7;1;330e M Sport 2.0 Turbo Aut. (Híbrido);9956
BMW;7;1;330i M Sport 2.0 TB 16V 4p;8630
BMW;7;1;330i MotorSport 3.0 24V 4p;193
BMW;7;1;330i Sport 2.0 TB 16V 4p;8688
BMW;7;1;330iA Exclusive 3.0 24V 4p;3956
BMW;7;1;330iA MotorSport 4p;194
BMW;7;1;330iA Top 4p;195
BMW;7;1;335i 3.0 Active 3 (Híbrido);9957
BMW;7;1;335iA 3.0 24V 306cv;4272
BMW;7;1;335iA Cabriolet 3.0 24V 306cv;4416
BMW;7;1;335iA M Sport 3.0 24V 306cv 4p;6513
BMW;7;1;335iA Sport 3.0 24V 306cv 4p;6148
BMW;7;1;420i Cabriolet M Sport 2.0 TB 16V 2p.;9785
BMW;7;1;420i Cabriolet Sport 2.0 TB 184cv 2p;7083
BMW;7;1;428i Cabriolet Sport 2.0 TB 245cv 2p;6952
BMW;7;1;428i Gran Coupe M Sport 2.0 TB 245cv;7084
BMW;7;1;428i Gran Coupe Sport 2.0 TB 245cv;7085
BMW;7;1;430i Cab. Sport Limited Ed.2.0 TB 2p;7728
BMW;7;1;430i Cabriolet M Sport 2.0 TB 258cv 2p;9442
BMW;7;1;430i Cabriolet Sport 2.0 TB 252cv 2p;7875
BMW;7;1;430i Gran Coupé M Sport TB 5p;7729
BMW;7;1;435iA M Sport Coupe 3.0 24V 306cv 2p;6691
BMW;7;1;520i 2.0 16V;196
BMW;7;1;525i/iA;197
BMW;7;1;525i/iA Touring;198
BMW;7;1;528i/iA;199
BMW;7;1;528iA 2.0 Turbo 16V 245cv 4p;6149
BMW;7;1;528iA High;200
BMW;7;1;528iA M Sport 2.0 Turbo 16V 245cv 4p;6514
BMW;7;1;528iA Touring;201
BMW;7;1;530e Luxury 2.0 Turbo (Híbrido);9959
BMW;7;1;530e M Sport 2.0 Turbo Aut. (Híbrido);9960
BMW;7;1;530i M Sport 2.0 Turbo 252cv Aut.;7918
BMW;7;1;530i Security;8816
BMW;7;1;530i/iA;202
BMW;7;1;530i/iA Touring;203
BMW;7;1;535i/iA 3.5 24V;204
BMW;7;1;535iA 3.0 24V 306cv Bi-Turbo;5267
BMW;7;1;535iA GT 3.0 306cv Bi-Turbo;5292
BMW;7;1;535iA M Sport 3.0 24V 306cv Bi-Turbo;6415
BMW;7;1;540i;205
BMW;7;1;540i M Sport 3.0 Turbo 340cv Aut.;7919
BMW;7;1;540i/iA Touring;206
BMW;7;1;540iA;207
BMW;7;1;540iA MotorSport;208
BMW;7;1;540iA Protection;209
BMW;7;1;540iTA;210
BMW;7;1;545iA 4.4 32V V8 333cv;211
BMW;7;1;550iA 4.4 32V 407cv Bi-Turbo;5268
BMW;7;1;550iA 4.8 32V;3880
BMW;7;1;550iA Limited Sport Edition 4.8 32V;4995
BMW;7;1;550iA Security 4.8 32V;4432
BMW;7;1;640i Gran Coupe 3.0 320cv 4p;6378
BMW;7;1;645Ci Cabriolet 4.4 V8 32V 333cv;3929
BMW;7;1;645iA 4.4 V8 32V 333cv;212
BMW;7;1;650Ci Cabriolet 4.4 407cv Bi-Turbo;5718
BMW;7;1;650Ci Cabriolet 4.8 V8 32V 360cv;4126
BMW;7;1;650i Gran Coupe 4.4 V8 450cv 4p;6634
BMW;7;1;650iA 4.4 407cv Bi-Turbo;6150
BMW;7;1;650iA 4.8 V8 32V 360cv;4125
BMW;7;1;650iA Limited Sport  Edition 4.8 32V;5057
BMW;7;1;730i 3.0 32V;213
BMW;7;1;730iA 3.0 32V;214
BMW;7;1;735i/iA 3.5 32V;215
BMW;7;1;740i;216
BMW;7;1;740iA;217
BMW;7;1;740iL/iLA Highline 4.4 32V;218
BMW;7;1;740iLA Protection;219
BMW;7;1;745iA 4.4 V8 32V 333cv;220
BMW;7;1;745Le M Sport Sedan 3.0 V6 Aut. (Híb.);9961
BMW;7;1;750i;221
BMW;7;1;750i M Sport Sedan 4.4 V8 450cv Aut.;7147
BMW;7;1;750iA;222
BMW;7;1;750iL Highline 5.4 24V;223
BMW;7;1;750iL M Sport Sedan 4.4 V8 450cv Aut.;7657
BMW;7;1;750iL Pure Excellence Sedan 4.4 V8 Aut.;8660
BMW;7;1;750iLA 4.4 Active 7 (Híbrido);9962
BMW;7;1;760iL 6.0 V12 445cv/544cv;224
BMW;7;1;840Ci;225
BMW;7;1;840CiA;226
BMW;7;1;850Ci/CiA 5.0 24V;227
BMW;7;1;850Ci/CiA 5.4 24V;228
BMW;7;1;850CSi 5.6 24V;229
BMW;7;1;850i 5.0 24V;230
BMW;7;1;i3 Bev 170cv Aut. (Elétrico);8817
BMW;7;1;i3 Bev Connected 170cv Aut. (Elétrico);8818
BMW;7;1;i3 Bev Full 170cv Aut. (Elétrico);8819
BMW;7;1;i3 Bev Un. Forever 170cv Aut. (Életrico);9861
BMW;7;1;i3 Rex E Drive 170cv Aut.(Elétrico);7023
BMW;7;1;i3 Rex E Drive Connected Aut. (Elétrico);8734
BMW;7;1;i3 Rex E Drive Full 170cv Aut.(Elétrico);7024
BMW;7;1;i4 e-Drive 35 M Sport (Elétrico);10668
BMW;7;1;i4 e-Drive 40 M Sport (Elétrico);10669
BMW;7;1;i4 M50 (Elétrico);10371
BMW;7;1;i8 e-Drive 1.5 TB 12V  Aut. (Híbrido);10019
BMW;7;1;i8 Road. e-Drive 1.5 TB 12V Aut. (Híb.);10020
BMW;7;1;iX 3 M Sport Aut.(Elétrico);9910
BMW;7;1;iX XDrive 40 Aut. (Elétrico);9863
BMW;7;1;iX XDrive 50 Sport Aut. (Elétrico);9864
BMW;7;1;M 135i 3.0 24V 320cv;6416
BMW;7;1;M 135i XDRIVE 2.0 306cv Aut.;9006
BMW;7;1;M 235i Coupe 3.0 24V 326cv;6910
BMW;7;1;M Roadster;231
BMW;7;1;M1 Coupe 3.0 24V 340cv;5719
BMW;7;1;M140i 3.0  24V 340cv 5p;7823
BMW;7;1;M2 Competition 3.0 Bi-Turbo 410cv Aut.;8439
BMW;7;1;M2 Competition Ed. Espe. 3.0 Bi-TB Mec.;9103
BMW;7;1;M2 Coupe 3.0 Bi-Turbo 24V 370cv;7611
BMW;7;1;M2 CS Coupe 3.0 Bi-Turbo 450cv;9339
BMW;7;1;M235i XDRIVE Gran Coupé 2.0 Aut.;9104
BMW;7;1;M240i Coupe 3.0 24V 340cv 2p;7857
BMW;7;1;M3 3.2 24V;232
BMW;7;1;M3 Cabrio 3.0 24V;233
BMW;7;1;M3 Cabrio 4.0 32V;4919
BMW;7;1;M3 Competition M 3.0 Bi-TB 510cv;9482
BMW;7;1;M3 Competition M Track 3.0 Bi-TB;9483
BMW;7;1;M3 Coupê 3.0 24V 255cv;234
BMW;7;1;M3 Coupê 3.0 V6 24V 282cv;235
BMW;7;1;M3 Coupê 4.0 32V;4527
BMW;7;1;M3 CS Sedan 3.0 Bi-Turbo 460cv 4p;8661
BMW;7;1;M3 Sedan 3.0 Bi-Turbo 24V 4p;7130
BMW;7;1;M3 Sedan 4.0 32V;4823
BMW;7;1;M340i XDRIVE 3.0 Turbo Aut.;9105
BMW;7;1;M340i XDRIVE First Ed. 3.0 Turbo Aut.;9094
BMW;7;1;M4 Cabriolet 3.0 Bi-Turbo 24V 431cv 2p;7148
BMW;7;1;M4 Coupe 3.0 Bi-Turbo 24V 431cv 2p;7116
BMW;7;1;M4 CS Coupe 3.0 Bi-Turbo 460cv 2p;8314
BMW;7;1;M440i Coupe 3.0 TB Aut.;9524
BMW;7;1;M5 3.8/Touring 3.8 24V;236
BMW;7;1;M5 4.4 560cv Bi-Turbo Aut.;6260
BMW;7;1;M5 5.0 32V/ 40V;237
BMW;7;1;M5 Competition M XDRIVE 4.4 Bi-TB V8;9484
BMW;7;1;M5 M XDRIVE 4.4 Bi-TB V8;8388
BMW;7;1;M5 Perform. Pack M XDRIVE 4.4 Bi-TB V8;8389
BMW;7;1;M6 5.0 V10 40V 507cv;238
BMW;7;1;M6 Coupe 4.4 Bi-Turbo V8 32V;6460
BMW;7;1;M6 Gran Coupe 4.4 Bi-Turbo V8 32V 560cv;6635
BMW;7;1;M760Li xDrive 6.6 V12 585cv Aut.;8735
BMW;7;1;M8 Gran Coupé Comp.First ED. 4.4 V8 32V;9188
BMW;7;1;M8 Gran Coupé Competition 4.4 V8 32V;9525
BMW;7;1;M850i XDrive Coupé 4.4 V8 530cv Aut.;8736
BMW;7;1;X1 SDRIVE 18i 2.0 16V 4x2 Aut.;5269
BMW;7;1;X1 SDRIVE 18i GP 1.5 TB Aut.;10414
BMW;7;1;X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.;6230
BMW;7;1;X1 SDRIVE 20i M S. 2.0 25 Anos TB Flex;9226
BMW;7;1;X1 SDRIVE 20i M Sport 2.0 TB Aut.;10415
BMW;7;1;X1 SDRIVE 20i M Sport 2.0 TB Flex Aut.;9682
BMW;7;1;X1 SDRIVE 20i Outdoor 2.0.Flex Aut.;10115
BMW;7;1;X1 SDRIVE 20i X-Line 2.0 TB Active Flex;8570
BMW;7;1;X1 SDRIVE 20i X-Line 2.0 TB Aut.;10416
BMW;7;1;X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.;7449
BMW;7;1;X1 XDRIVE 28i 2.0 Turbo 16V 4x4 Aut.;6151
BMW;7;1;X1 XDRIVE 28i 3.0 24V 4x4 Aut.;5158
BMW;7;1;X1 XDRIVE 28i Sport 2.0 ActiveFlex Aut.;7086
BMW;7;1;X2 M35i 2.0 Turbo 306cv Aut.;8820
BMW;7;1;X2 SDRIVE  20i M Sp/M Sp 2.0 TB Flex Aut;8277
BMW;7;1;X2 SDRIVE 18i 1.5 ActiveFlex 136cv Aut.;8510
BMW;7;1;X2 SDRIVE 20i 2.0/2.0 TB A. Flex 16V Aut;8338
BMW;7;1;X3 Family 2.5 24V 192cv/ 218cv;239
BMW;7;1;X3 Family 3.0 24V 231cv;240
BMW;7;1;X3 M Competition 3.0 Bi-TB 510cv Aut.;8842
BMW;7;1;X3 M40i 3.0 M Sport Edit. V6 Turbo Aut.;9881
BMW;7;1;X3 M40i 3.0 Turbo V6  Aut.;9797
BMW;7;1;X3 Sport 2.5 24V 192cv/ 218cv;4241
BMW;7;1;X3 Sport 3.0 24V 231cv;241
BMW;7;1;X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.;6417
BMW;7;1;X3 XDRIVE 28i 2.0 Turbo 245cv Aut.;6294
BMW;7;1;X3 XDRIVE 28i 3.0 258cv;5608
BMW;7;1;X3 XDRIVE 30e M SP Launch Ed. TB (Híb.);10075
BMW;7;1;X3 XDRIVE 30e M Sport Turbo Aut. (Híb.);10076
BMW;7;1;X3 XDRIVE 30e Turbo Aut. (Híbrido);10077
BMW;7;1;X3 XDRIVE 30e X-Line Turbo Aut. (Híb.);10078
BMW;7;1;X3 XDRIVE 30i X-Line 2.0 Turbo 252cv Aut;8233
BMW;7;1;X3 XDRIVE 35i/M-Sport 3.0 306cv Bi-Turbo;5497
BMW;7;1;X4 M Competition 3.0 Bi-TB 510cv Aut.;8985
BMW;7;1;X4 M40i 3.0 M Sport Edit V6 Turbo Aut.;9882
BMW;7;1;X4 M40i 3.0 Turbo 388cv Aut.;9927
BMW;7;1;X4 XDRIVE 28i X-Line 2.0 Turbo 245cv Aut;7065
BMW;7;1;X4 XDRIVE 30i M-Sport 2.0 Tb. 252cv Aut;8512
BMW;7;1;X4 XDRIVE 35i M-Sport 3.0 TB 306cv Aut.;7066
BMW;7;1;X5 3.0 4x4;242
BMW;7;1;X5 4.4 4x4;243
BMW;7;1;X5 4.8 4x4 V8 32V 360cv;244
BMW;7;1;X5 Endurance 4.8is 4x4 V8 32V 355cv Aut.;4585
BMW;7;1;X5 M 4.4 4x4 V8 32V Bi-Turbo Aut.;5188
BMW;7;1;X5 M Competition 4.4 V8 Bi-TB Aut.;9535
BMW;7;1;X5 Security 4.4 4x4 V8 32V;4242
BMW;7;1;X5 Security 4.8is 4x4 V8 32V 355cv Aut.;5020
BMW;7;1;X5 Sport 4.4 4x4 V8 32V;245
BMW;7;1;X5 Sport 4.8 4x4 V8 32V 355cv;4331
BMW;7;1;X5 XDRIVE 30d 3.0 Diesel;7283
BMW;7;1;X5 XDRIVE 30d Full 3.0 258cv Diesel;7087
BMW;7;1;X5 XDRIVE 30d M Sport 3.0 265cv Dies Aut;8662
BMW;7;1;X5 XDRIVE 35i 3.0 306cv Bi-Turbo;5356
BMW;7;1;X5 XDRIVE 35i Full 3.0 306cv Bi-Turbo;6911
BMW;7;1;X5 XDRIVE 45e 3.0 M.Sport  Aut. (Híb.);10079
BMW;7;1;X5 XDRIVE 50i 4.4  Bi-Turbo;5357
BMW;7;1;X5 XDRIVE 50i M Sport 4.4 Bi-Turbo;6710
BMW;7;1;X5 XDRIVE 50i Security 4.4 Bi-Turbo;5590
BMW;7;1;X5 XDRIVE M50d 3.0 Diesel;7117
BMW;7;1;X5 XDRIVE M50i 4.4 Bi-Turbo Aut.;9206
BMW;7;1;X6 M 4.4 4x4 V8 32V Bi-Turbo Aut.;5189
BMW;7;1;X6 M Competition 4.4 V8 BI-TB 625CV Aut.;9565
BMW;7;1;X6 XDRIVE 35i 3.0 306cv Bi-Turbo;4745
BMW;7;1;X6 XDRIVE 40i Bl.Vermillion 3.0 Bi-Turbo;9883
BMW;7;1;X6 XDRIVE 40i M Sport 3.0 Bi-Turbo;9037
BMW;7;1;X6 XDRIVE 50i 4.4 407cv Bi-Turbo;4746
BMW;7;1;X6 XDRIVE 50i M Sport 4.4 Bi-Turbo;7088
BMW;7;1;X7 M50i 4.4 V8 Bi-TB Aut.;9038
BMW;7;1;X7 M50i Dark Shadow 4.4 V8 Bi-TB Aut.;9362
BMW;7;1;X7 XDRIVE 50i M Sport 4.4 V8 Bi-TB Aut.;8776
BMW;7;1;Z3 2.8 Aut.;246
BMW;7;1;Z3 2.8 Mec.;247
BMW;7;1;Z3 3.0 24V Roadster 2p;248
BMW;7;1;Z3 Roadster 1.9 Mec.;249
BMW;7;1;Z3 Roadster 2.8;4887
BMW;7;1;Z3 Roadster M 3.2;250
BMW;7;1;Z4 Coupé M 3.2 V6 24V 343cv;4243
BMW;7;1;Z4 M40i 3.0 340cv Aut.;8777
BMW;7;1;Z4 Roadster 2.0 150cv 2p;4185
BMW;7;1;Z4 Roadster 3.0 V6 24V Aut.;251
BMW;7;1;Z4 Roadster M 3.2 V6 24V 343cv;4244
BMW;7;1;Z4 Roadster sDRIVE 20i 2.0 16V 2p Aut.;6261
BMW;7;1;Z4 Roadster sDRIVE 23i 2.5 24V 204cv 2p;4996
BMW;7;1;Z4 Roadster sDRIVE 30i MSport 2.0 TB Aut;8689
BMW;7;1;Z4 Roadster sDRIVE 35i 3.0 24V 306cv 2p;4997
BMW;7;1;Z4 Roadster Sport 3.0 24V 231cv Aut.;252
BMW;7;1;Z8 5.0 V8;253
BRM;8;1;Buggy W. Turing/Luxo/M-11 Absolut 1.6 8V;255
BRM;8;1;Buggy/M-8/M-8 Long 1.6;254
Bugre;123;1;Buggy IV e V;4053
Bugre;123;1;Buggy VII/VII BIG/VII Flex;5190
BYD;238;1;D1 EV (Elétrico);9902
BYD;238;1;eT3  (Elétrico);9831
BYD;238;1;Han EV  (Elétrico);9860
BYD;238;1;Song Plus (Hibrido);10181
BYD;238;1;TAN EV 4x4 (Elétrico);9775
BYD;238;1;Yuan Plus (Elétrico);10184
CAB Motors;236;1;Stark Mountaim 2.3 AWD TDI Diesel 3p ;9561
CAB Motors;236;1;Stark Superação 2.3 AWD 2.3 TDI Die. 3p;9562
Cadillac;10;1;Deville/Eldorado 4.9;258
Cadillac;10;1;Seville 4.6;259
Caoa Chery;161;1;ARRIZO 5 RT 1.5 Turbo Flex Aut.;9039
Caoa Chery;161;1;ARRIZO 5 RTS 1.5 Turbo Flex Aut.;9040
Caoa Chery;161;1;ARRIZO 5 RX 1.5 16V Turbo Flex Aut.;8513
Caoa Chery;161;1;ARRIZO 5 RXS 1.5 Turbo Flex Aut.;9262
Caoa Chery;161;1;ARRIZO 5 RXT 1.5 16V Turbo Flex Aut.;8514
Caoa Chery;161;1;ARRIZO 5e (Elétrico);9299
Caoa Chery;161;1;ARRIZO 6  PRO 1.5 Turbo Flex Aut.;9628
Caoa Chery;161;1;ARRIZO 6 GSX 1.5 Turbo Flex Aut.;9106
Caoa Chery;161;1;ARRIZO 6 PRO 1.5 Turbo (Híbrido);10133
Caoa Chery;161;1;Celer Hatch 1.5 16V Flex 5p;6379
Caoa Chery;161;1;Celer Hatch ACT 1.5 16V Flex 5p;7222
Caoa Chery;161;1;Celer Sedan 1.5 16V Flex 5p;6380
Caoa Chery;161;1;Celer Sedan ACT 1.5 16V Flex 5p;7223
Caoa Chery;161;1;CIELO 1.6 16V 119cv  5p;5208
Caoa Chery;161;1;CIELO Sedan 1.6 16V 119cv  4p;5209
Caoa Chery;161;1;Face 1.3 16V/1.3 16V Flex.Mec.;5210
Caoa Chery;161;1;iCar EQ1 TECH (Elétrico);9862
Caoa Chery;161;1;QQ 1.0  ACT FL 12V/1.0 12V Flex  5p;7224
Caoa Chery;161;1;QQ 1.0 ACT 12V 69cv 5p;7089
Caoa Chery;161;1;QQ 1.0 Look FL 12V/1.0 12V Flex 5p;7225
Caoa Chery;161;1;QQ 1.0 SMILE 12V Flex 5p;7902
Caoa Chery;161;1;QQ 1.1/1.0 12V 69cv 5p;5534
Caoa Chery;161;1;S-18 1.3 16V Flex Mec. 5p;5740
Caoa Chery;161;1;Tiggo 2 ACT 1.5 16V Flex Aut.5p;8339
Caoa Chery;161;1;Tiggo 2 ACT 1.5 16V Flex Mec. 5p;8278
Caoa Chery;161;1;Tiggo 2 EX 1.5 16V Flex Aut. 5p;9227
Caoa Chery;161;1;Tiggo 2 Look 1.5 16V Flex Aut.5p;8340
Caoa Chery;161;1;Tiggo 2 Look 1.5 16V Flex Mec. 5p;8279
Caoa Chery;161;1;Tiggo 2 SMILE 1.5 16V Flex Aut.;9492
Caoa Chery;161;1;Tiggo 2.0 16V Aut. 5p;6661
Caoa Chery;161;1;Tiggo 2.0 16V Mec. 5p;5021
Caoa Chery;161;1;Tiggo 3X Plus 1.0 Turbo Flex Aut.;9532
Caoa Chery;161;1;Tiggo 3X Pro 1.0 Turbo Flex Aut.;9533
Caoa Chery;161;1;Tiggo 5X PRO 1.5 Turbo (Híbrido);10067
Caoa Chery;161;1;Tiggo 5X PRO 1.5 Turbo Flex Aut.;9749
Caoa Chery;161;1;Tiggo 5X PRO Max Drive1.5 TB (Híbrido);10742
Caoa Chery;161;1;Tiggo 5X SPORT 1.5 Turbo Flex Aut.;10743
Caoa Chery;161;1;Tiggo 5X T 1.5 16V Turbo Flex Aut.;8571
Caoa Chery;161;1;Tiggo 5X TXS 1.5 16V Turbo Flex Aut.;8572
Caoa Chery;161;1;Tiggo 7 PRO 1.5 Turbo (Híbrido)  ;10068
Caoa Chery;161;1;Tiggo 7 Pro 1.6 Turbo 16V Aut.  ;9681
Caoa Chery;161;1;Tiggo 7 Pro Max Drive 1.6 Turbo 16V Aut.;10114
Caoa Chery;161;1;Tiggo 7 T 1.5 16V Turbo Flex Aut.;8586
Caoa Chery;161;1;Tiggo 7 TXS 1.5 16V Turbo Flex Aut.;8587
Caoa Chery;161;1;Tiggo 8 FOUNDER S EDITION 1.6 TGDi Aut.;9924
Caoa Chery;161;1;Tiggo 8 Max Drive 1.6 Turbo Aut.;10182
Caoa Chery;161;1;Tiggo 8 PRO 1.5 Turbo (Híbrido) ;9925
Caoa Chery;161;1;Tiggo 8 TXS 1.6 16V TGDi Aut.;9162
CBT Jipe;11;1;Javali 3.0 4x4 Diesel;260
CHANA;136;1;Cargo 1.0 8V 53cv (Pick-Up);4392
CHANA;136;1;Cargo CD 1.0 8V 53cv (Pick-Up);4393
CHANA;136;1;Cargo CE 1.0 8V 53cv (Pick-Up);4394
CHANA;136;1;Family 1.0 8V 53cv (Perua);4395
CHANA;136;1;Utility 1.0 8V 53cv  (Furgão);4396
CHANGAN;182;1;MINI STAR CD 1.0 8V 53cv (Pick-Up);5872
CHANGAN;182;1;MINI STAR CE 1.0 8V 53cv (Pick-Up);5873
CHANGAN;182;1;MINI STAR CS 1.0 8V 53cv (Pick-Up);5874
CHANGAN;182;1;MINI STAR CSB 1.0 8V 53cv (Pick-Up Báu);5875
CHANGAN;182;1;MINI STAR Family 1.0 8V 53cv (MiniVan);5876
CHANGAN;182;1;MINI STAR Utility 1.0 8V 53cv (Furgão);5877
Chrysler;12;1;300 C 3.5 V6 249cv;4528
Chrysler;12;1;300 C 3.6 V6 Aut.;5878
Chrysler;12;1;300 C 5.7 V8 16V 340cv Aut.;3881
Chrysler;12;1;300 C SRT8 6.1 V8 16V 431cv Aut;4186
Chrysler;12;1;300 C Touring 5.7 V8 16V 340cv Aut.;4158
Chrysler;12;1;300 M 3.5;261
Chrysler;12;1;Caravan LE  3.3;262
Chrysler;12;1;Caravan LX 3.3 V6 182cv;3811
Chrysler;12;1;Caravan LX 3.8;263
Chrysler;12;1;Caravan SE 2.4/3.3;264
Chrysler;12;1;Cirrus LXi 2.5 V6 24V;265
Chrysler;12;1;Grand Caravan LE 3.3 Aut;267
Chrysler;12;1;Grand Caravan Limited 3.3 V6 12V 182cv;268
Chrysler;12;1;Grand Caravan LX 3.8;269
Chrysler;12;1;Grand Caravan SE 3.3 V6;266
Chrysler;12;1;LE Baron 3.0 V6;270
Chrysler;12;1;LE Baron 3.0 V6 Conv.;271
Chrysler;12;1;Neon LE 1.8;272
Chrysler;12;1;Neon LE/Highline 2.0;273
Chrysler;12;1;Neon Sport 1.8/2.0;274
Chrysler;12;1;PT Cruiser Cabrio 2.4 16V 143cv 2p;4255
Chrysler;12;1;PT Cruiser Classic 2.4 16V 143cv 4p;3882
Chrysler;12;1;PT Cruiser Limited 2.0 16V 4p;275
Chrysler;12;1;PT Cruiser Limited 2.4 16V 143cv 4p;276
Chrysler;12;1;PT Cruiser Touring DEC. EDITION 2.4 16V;5237
Chrysler;12;1;Sebring LX 2.7 V6 24V 204cv;277
Chrysler;12;1;Stratus LE 2.0;278
Chrysler;12;1;Stratus LX 2.0 Mec;279
Chrysler;12;1;Stratus LX 2.5 Aut;280
Chrysler;12;1;Stratus LX 2.5 Conversível Aut;281
Chrysler;12;1;TOWN & COUNTRY Limited 3.8 /3.6 V6 Aut.;4623
Chrysler;12;1;TOWN & COUNTRY Touring 3.6 V6 Aut.;5720
Chrysler;12;1;Vision 3.5 24V;282
Citroën;13;1;AIRCROSS 100 Anos 1.6 Flex 16V Aut.;8737
Citroën;13;1;AIRCROSS BUSINESS 1.6 Flex 16V 5p Mec.;8045
Citroën;13;1;AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Aut;6418
Citroën;13;1;AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Mec;6419
Citroën;13;1;AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.;5609
Citroën;13;1;AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.;5337
Citroën;13;1;AIRCROSS Feel 1.6 Flex 16V 5p Aut.;7420
Citroën;13;1;AIRCROSS Feel 1.6 Flex 16V 5p Mec.;7421
Citroën;13;1;AIRCROSS GL 1.6 Flex 16V 5p Mec.;5338
Citroën;13;1;AIRCROSS GLX 1.6 Flex 16V 5p Aut.;5610
Citroën;13;1;AIRCROSS GLX 1.6 Flex 16V 5p Mec.;5339
Citroën;13;1;AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Aut;6420
Citroën;13;1;AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Mec;6421
Citroën;13;1;AIRCROSS Live 1.5 Flex 8V 5p Mec.;7422
Citroën;13;1;AIRCROSS Live 1.6 Flex 16V 5p Aut.;7423
Citroën;13;1;AIRCROSS Live 1.6 Flex 16V 5p Mec.;7962
Citroën;13;1;AIRCROSS Live Bus. 1.6 Flex 5p Aut.;9585
Citroën;13;1;AIRCROSS SALOMON 1.5 Flex 8V 5p Mec.;7903
Citroën;13;1;AIRCROSS SALOMON 1.6 Flex 16V 5p Aut.;7897
Citroën;13;1;AIRCROSS SALOMON EXCLUSIVE 1.6 Flex Aut.;7090
Citroën;13;1;AIRCROSS SALOMON EXCLUSIVE 1.6 Flex Mec.;7091
Citroën;13;1;AIRCROSS SALOMON TENDANCE 1.6 Flex Aut.;7092
Citroën;13;1;AIRCROSS SALOMON TENDANCE 1.6 Flex Mec.;7093
Citroën;13;1;AIRCROSS Shine 1.6 Flex 16V 5p Aut.;7424
Citroën;13;1;AIRCROSS Start 1.5 Flex 8V 5p Mec.;7425
Citroën;13;1;AIRCROSS Start 1.6 Flex 16V 5p Mec.;7963
Citroën;13;1;AIRCROSS TENDANCE 1.6 Flex 16V 5p Aut.;6770
Citroën;13;1;AIRCROSS TENDANCE 1.6 Flex 16V 5p Mec.;6771
Citroën;13;1;AX GTi;283
Citroën;13;1;Berlingo Furgão 1.6 16V Flex 5P;8391
Citroën;13;1;Berlingo MultSpace GLX 1.6 16V 110cv 4p;285
Citroën;13;1;Berlingo MultSpace GLX 1.8i 3p;284
Citroën;13;1;Berlingo MultSpace GLX 1.8i 4p;286
Citroën;13;1;BX 1.6S 16V;287
Citroën;13;1;BX GTi 1.9;288
Citroën;13;1;C3 100 Anos 1.6 16V Flex Aut.;8738
Citroën;13;1;C3 Attra/Origine Pack 1.5 Flex 8V 5p Mec;6835
Citroën;13;1;C3 Attraction 1.6 Flex 16V 5p Aut.;7964
Citroën;13;1;C3 Attraction Pure Tech 1.2 Flex 12V Mec;7585
Citroën;13;1;C3 Excl. 1.6 VTi Flex Start 16V 5p Aut.;6152
Citroën;13;1;C3 Excl. 1.6 VTi Flex Start 16V 5p Mec.;6153
Citroën;13;1;C3 Excl./Excl.Solar./Sonora 1.6 Flex Aut;4761
Citroën;13;1;C3 Exclus./Excl.Solaris 1.6 Flex 16V Mec;289
Citroën;13;1;C3 Exclusive 1.4 Flex 8V 5p;4315
Citroën;13;1;C3 Exclusive 1.5 Flex 8V 5p Mec.;6772
Citroën;13;1;C3 Exclusive Bus. 1.6 Flex 5p Aut.;9346
Citroën;13;1;C3 Feel 1.0 Flex 6V 5p Mec.;10091
Citroën;13;1;C3 Feel 1.6 Flex 16V 5p Mec.;10092
Citroën;13;1;C3 Feel Pack 1.6 Flex 16V 5p Aut.;10093
Citroën;13;1;C3 First Edition 1.0 Flex 6V 5p Mec.;10094
Citroën;13;1;C3 First Edition 1.6 Flex 16V 5p Aut.;10095
Citroën;13;1;C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p;290
Citroën;13;1;C3 GLX 1.6 Flex 16V 5p  Aut.;4762
Citroën;13;1;C3 GLX 1.6/ 1.6 Flex 16V 5p;291
Citroën;13;1;C3 Live 1.0 Flex 6V 5p Mec.;10096
Citroën;13;1;C3 Live Pack 1.0 Flex 6V 5p Mec.;10097
Citroën;13;1;C3 Ocimar Versolato 1.6 16V 110cv 5p;292
