Titulo;Imagem;Link;Status Lote;Lance Atual;Visitas_lances
Leilão 24168 - 0079 -  MITSUBISHI ASX 2.0 CVT 14/15 ;https://photos.sodresantoro.com.br/veiculos/24168/2402017/1686330650_C1422854A.JPG?ims=430x323;/leilao/24168/lote/2402017/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4184/;05/07 - 14:57;R$ 47.600;Visitas: 1894 | Lances: 28
Leilão 24168 - 0080 -  HYUNDAI HR HDB 09/10 ;https://photos.sodresantoro.com.br/veiculos/24168/2402014/1683566831_C1416078A.JPG?ims=430x323;/leilao/24168/lote/2402014/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4184/;05/07 - 14:58;R$ 44.900;Visitas: 2156 | Lances: 99
Leilão 24168 - 0081 -  IVECO DAILY 35S14HDCS 14/14 ;https://photos.sodresantoro.com.br/veiculos/24168/2402015/1682534877_C1413664A.JPG?ims=430x323;/leilao/24168/lote/2402015/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4184/;05/07 - 14:59;R$ 95.500;Visitas: 1487 | Lances: 82
Leilão 24168 - 0082 -  VOLKSWAGEN VOYAGE CL SBV 17/17 ;https://photos.sodresantoro.com.br/veiculos/24168/2402005/1682703631_C1414526A.JPG?ims=430x323;/leilao/24168/lote/2402005/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4184/;05/07 - 15:00;R$ 36.700;Visitas: 2022 | Lances: 22
Leilão 24168 - 0083 -  TOYOTA COROLLA XEI20FLEX 14/15 ;https://photos.sodresantoro.com.br/veiculos/24168/2402000/1669395809_C1382417A.JPG?ims=430x323;/leilao/24168/lote/2402000/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4184/;05/07 - 15:00;R$ 63.800;Visitas: 5423 | Lances: 58
Leilão 24168 - 0084 -  VOLKSWAGEN CROSSFOX 07/08 ;https://photos.sodresantoro.com.br/veiculos/24168/2401999/1688411439_C1423618A.JPG?ims=430x323;/leilao/24168/lote/2401999/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4184/;05/07 - 15:01;R$ 12.400;Visitas: 1140 | Lances: 9
Leilão 24104 - 001 -  TRATOR JOHN DEERE 6180J-1BM6180JHGD004618-2016 ;https://photos.sodresantoro.com.br/materiais/24104/2397647/1687190185_M335789A.JPG?ims=430x323;/leilao/24104/lote/2397647/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:00:00;;Visitas: 591 | Lances: 0
Leilão 24104 - 002 -  2 MICRO-ONDAS - LG 220V / PANASONIC 127V ;https://photos.sodresantoro.com.br/materiais/24104/2397911/1685359038_M334935A.JPG?ims=430x323;/leilao/24104/lote/2397911/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:00:45;R$ 200;Visitas: 253 | Lances: 4
Leilão 24104 - 003 -  3 MICRO-ONDAS 127V PHILCO / ELECTROLUX / BRASTEMP ;https://photos.sodresantoro.com.br/materiais/24104/2397912/1685358851_M334934A.JPG?ims=430x323;/leilao/24104/lote/2397912/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:01:30;R$ 600;Visitas: 245 | Lances: 12
Leilão 24104 - 004 -  2 POLTRONAS VERDES ;https://photos.sodresantoro.com.br/materiais/24104/2397913/1685358407_M334931A.JPG?ims=430x323;/leilao/24104/lote/2397913/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:02:15;R$ 100;Visitas: 125 | Lances: 2
Leilão 24104 - 005 -  POLTRONA CINZA ;https://photos.sodresantoro.com.br/materiais/24104/2397914/1685358740_M334932A.JPG?ims=430x323;/leilao/24104/lote/2397914/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:03:00;R$ 200;Visitas: 159 | Lances: 4
Leilão 24104 - 006 -  POLTRONA VERMELHA ;https://photos.sodresantoro.com.br/materiais/24104/2397915/1685358798_M334933A.JPG?ims=430x323;/leilao/24104/lote/2397915/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:03:45;R$ 100;Visitas: 153 | Lances: 2
"Leilão 24104 - 007 -  SUCATAS 1 MONITOR WALL 55"", 4 TVS E 4 CARCAÇAS ";https://photos.sodresantoro.com.br/materiais/24104/2397916/1685359186_M334936A.JPG?ims=430x323;/leilao/24104/lote/2397916/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:04:30;R$ 500;Visitas: 446 | Lances: 10
"Leilão 24104 - 008 -  5 MONITORES 19 / 20 / 22 / 24"" E 1 CARCAÇA ";https://photos.sodresantoro.com.br/materiais/24104/2397917/1685359321_M334937A.JPG?ims=430x323;/leilao/24104/lote/2397917/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:05:15;R$ 400;Visitas: 984 | Lances: 8
Leilão 24104 - 009 -  EQUIPAMENTOS DIVERSOS ;https://photos.sodresantoro.com.br/materiais/24104/2397918/1685359529_M334940A.JPG?ims=430x323;/leilao/24104/lote/2397918/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:06:00;R$ 600;Visitas: 750 | Lances: 10
Leilão 24104 - 010 -  5 SWITCHES ENTERASYS (2 VH-2402S / 3 VH2402S2) ;https://photos.sodresantoro.com.br/materiais/24104/2397919/1685359485_M334939A.JPG?ims=430x323;/leilao/24104/lote/2397919/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:06:45;R$ 100;Visitas: 467 | Lances: 2
Leilão 24104 - 011 -  7 SWITCHES (1 3COM E 6 ENTERASYS) ;https://photos.sodresantoro.com.br/materiais/24104/2397920/1685359417_M334938A.JPG?ims=430x323;/leilao/24104/lote/2397920/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:07:30;R$ 200;Visitas: 381 | Lances: 4
Leilão 24104 - 012 -  CHASSI CISCO ASR 9000 SERIES ;https://photos.sodresantoro.com.br/materiais/24104/2397921/1685532284_M334941A.JPG?ims=430x323;/leilao/24104/lote/2397921/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:08:15;R$ 850;Visitas: 297 | Lances: 9
Leilão 24104 - 013 -  CHASSI CISCO ASR 9000 SERIES ;https://photos.sodresantoro.com.br/materiais/24104/2397922/1685532375_M334942A.JPG?ims=430x323;/leilao/24104/lote/2397922/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:09:00;R$ 800;Visitas: 161 | Lances: 8
Leilão 24104 - 014 -  ÁRVORE DE NATAL TRADICIONAL VERDE ;https://photos.sodresantoro.com.br/materiais/24104/2400553/1683132092_M333814A.JPG?ims=430x323;/leilao/24104/lote/2400553/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:09:45;;Visitas: 50 | Lances: 0
Leilão 24104 - 015 -  BATERIA TROJAN MOTIVE T-875 ;https://photos.sodresantoro.com.br/materiais/24104/2400559/1682022066_M333152A.JPG?ims=430x323;/leilao/24104/lote/2400559/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:10:30;R$ 100;Visitas: 112 | Lances: 2
Leilão 24104 - 016 -  FILTRO ELIMINADOR DE CONDENSADO SMC AMH850-14BD-T ;https://photos.sodresantoro.com.br/materiais/24104/2400556/1682021998_M333151A.JPG?ims=430x323;/leilao/24104/lote/2400556/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:11:15;R$ 150;Visitas: 70 | Lances: 2
Leilão 24104 - 017 -  SUCATAS DE 4 TABLETS (1 GRADIENTE E 3 DL) ;https://photos.sodresantoro.com.br/materiais/24104/2400588/1685992292_M335141A.JPG?ims=430x323;/leilao/24104/lote/2400588/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:12:00;R$ 100;Visitas: 163 | Lances: 1
Leilão 24104 - 018 -  CELULAR NOKIA 110 (Sem bateria) ;https://photos.sodresantoro.com.br/materiais/24104/2400601/1687811034_M336186A.JPG?ims=430x323;/leilao/24104/lote/2400601/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:12:45;R$ 50;Visitas: 89 | Lances: 1
Leilão 24104 - 019 -  CELULAR NOKIA C2-01 ;https://photos.sodresantoro.com.br/materiais/24104/2400577/1685991393_M335133A.JPG?ims=430x323;/leilao/24104/lote/2400577/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:13:30;R$ 100;Visitas: 69 | Lances: 2
Leilão 24104 - 020 -  CELULAR NOKIA C2-01.5 ;https://photos.sodresantoro.com.br/materiais/24104/2400609/1687811331_M336187A.JPG?ims=430x323;/leilao/24104/lote/2400609/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:14:15;R$ 50;Visitas: 72 | Lances: 1
Leilão 24104 - 021 -  CELULAR NOKIA C2-01.5 ;https://photos.sodresantoro.com.br/materiais/24104/2400617/1687811466_M336188A.JPG?ims=430x323;/leilao/24104/lote/2400617/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:15:00;R$ 50;Visitas: 51 | Lances: 1
Leilão 24104 - 022 -  CELULAR NOKIA C2-01.5 ;https://photos.sodresantoro.com.br/materiais/24104/2400630/1687812329_M336189A.JPG?ims=430x323;/leilao/24104/lote/2400630/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:15:45;R$ 50;Visitas: 41 | Lances: 1
Leilão 24104 - 023 -  CELULAR ALCATEL ONE TOUCH 228D ;https://photos.sodresantoro.com.br/materiais/24104/2400581/1685991521_M335136A.JPG?ims=430x323;/leilao/24104/lote/2400581/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:16:30;R$ 50;Visitas: 47 | Lances: 1
Leilão 24104 - 024 -  CELULAR ALCATEL ONE TOUCH 228D ;https://photos.sodresantoro.com.br/materiais/24104/2400582/1685992036_M335137A.JPG?ims=430x323;/leilao/24104/lote/2400582/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:17:15;R$ 50;Visitas: 44 | Lances: 1
Leilão 24104 - 025 -  CELULAR ALCATEL ONE TOUCH 228D ;https://photos.sodresantoro.com.br/materiais/24104/2400631/1687812393_M336190A.JPG?ims=430x323;/leilao/24104/lote/2400631/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:18:00;;Visitas: 35 | Lances: 0
Leilão 24104 - 026 -  SMARTPHONE MOTOROLA MOTO X 2ª GERAÇÃO XT1097 ;https://photos.sodresantoro.com.br/materiais/24104/2400579/1685991478_M335135A.JPG?ims=430x323;/leilao/24104/lote/2400579/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:18:45;R$ 350;Visitas: 251 | Lances: 5
Leilão 24104 - 027 -  SMARTPHONE MOTOROLA MOTO G5S PLUS XT1802 32GB ;https://photos.sodresantoro.com.br/materiais/24104/2400566/1683635179_M333941A.JPG?ims=430x323;/leilao/24104/lote/2400566/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:19:30;R$ 200;Visitas: 151 | Lances: 4
Leilão 24104 - 028 -  SMARTPHONE MOTOROLA MOTO G8 PLAY ;https://photos.sodresantoro.com.br/materiais/24104/2400586/1685992256_M335140A.JPG?ims=430x323;/leilao/24104/lote/2400586/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:20:15;R$ 350;Visitas: 250 | Lances: 6
Leilão 24104 - 029 -  SMARTPHONE SAMSUNG GALAXY A8 SM-A530F/DS ;https://photos.sodresantoro.com.br/materiais/24104/2400584/1685992121_M335138A.JPG?ims=430x323;/leilao/24104/lote/2400584/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:21:00;R$ 350;Visitas: 311 | Lances: 7
Leilão 24104 - 030 -  CADEIRA FIXA GIRATÓRIA LARANJA ;https://photos.sodresantoro.com.br/materiais/24104/2400570/1685991254_M335130A.JPG?ims=430x323;/leilao/24104/lote/2400570/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:21:45;;Visitas: 35 | Lances: 0
Leilão 24104 - 031 -  MESA DE CENTRO 0,44 X 1,30 X 0,65 ;https://photos.sodresantoro.com.br/materiais/24104/2400573/1685991354_M335132A.JPG?ims=430x323;/leilao/24104/lote/2400573/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:22:30;;Visitas: 53 | Lances: 0
Leilão 24104 - 032 -  MESA DE CABECEIRA 1 GAVETA ;https://photos.sodresantoro.com.br/materiais/24104/2400555/1683140356_M333820A.JPG?ims=430x323;/leilao/24104/lote/2400555/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:23:15;R$ 100;Visitas: 71 | Lances: 2
Leilão 24104 - 033 -  MESA DE CABECEIRA 1 GAVETA ;https://photos.sodresantoro.com.br/materiais/24104/2400560/1683130806_M333811A.JPG?ims=430x323;/leilao/24104/lote/2400560/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:24:00;R$ 150;Visitas: 86 | Lances: 3
Leilão 24104 - 034 -  7 CADEIRAS GIRATÓRIAS  E 1 PORTA DE SEGURANÇA ;https://photos.sodresantoro.com.br/materiais/24104/2400563/1683633104_M333922A.JPG?ims=430x323;/leilao/24104/lote/2400563/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:24:45;R$ 200;Visitas: 128 | Lances: 4
Leilão 24104 - 035 -  REFIS DE BOMBA COMBUSTÍVEL, INDUZIDO E PAR BOTAS ;https://photos.sodresantoro.com.br/materiais/24104/2400647/1687862745_M336193A.JPG?ims=430x323;/leilao/24104/lote/2400647/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:25:30;R$ 100;Visitas: 192 | Lances: 2
Leilão 24104 - 036 -  AREIAS, ADITIVOS ANTIODOR, KIT POP, COMEDOUROS, ;https://photos.sodresantoro.com.br/materiais/24104/2400656/1687863071_M336195A.JPG?ims=430x323;/leilao/24104/lote/2400656/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:26:15;R$ 100;Visitas: 106 | Lances: 2
Leilão 24104 - 037 -  CAIXINHA SOM, PIPOQUEIRA, CHINELO, HALTERES, ... ;https://photos.sodresantoro.com.br/materiais/24104/2400669/1687863881_M336197A.JPG?ims=430x323;/leilao/24104/lote/2400669/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:27:00;R$ 100;Visitas: 237 | Lances: 2
Leilão 24104 - 038 -  XICARAS,PIRES, TRAVESSA, AÇUCAREIROS, MOP, RODO, ;https://photos.sodresantoro.com.br/materiais/24104/2400666/1687863254_M336196A.JPG?ims=430x323;/leilao/24104/lote/2400666/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:27:45;R$ 200;Visitas: 192 | Lances: 4
Leilão 24104 - 039 -  SECADOR, MODELADOR, ESCOVA, VENTILADOR E PULSEIRA ;https://photos.sodresantoro.com.br/materiais/24104/2400632/1687812484_M336191A.JPG?ims=430x323;/leilao/24104/lote/2400632/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:28:30;R$ 350;Visitas: 237 | Lances: 5
Leilão 24104 - 040 -  CABOS, CONTROLE, CAPAS CELULAR, PELÍCULAS, CABOS ;https://photos.sodresantoro.com.br/materiais/24104/2400649/1687862907_M336194A.JPG?ims=430x323;/leilao/24104/lote/2400649/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:29:15;R$ 150;Visitas: 420 | Lances: 3
Leilão 24104 - 041 -  PLAFONS, LUMINÁRIA, PRUMO, ANTENA, MOUSE, ... ;https://photos.sodresantoro.com.br/materiais/24104/2400633/1687812751_M336192A.JPG?ims=430x323;/leilao/24104/lote/2400633/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5084/;05/07 - 15:30:00;R$ 100;Visitas: 315 | Lances: 2
Leilão 24098 - 0001 -  SUCATA FIAT WEEKEND ADVENTURE 14/15 ;https://photos.sodresantoro.com.br/veiculos/24098/2397977/1683207708_C1415256A.JPG?ims=430x323;/leilao/24098/lote/2397977/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:30;R$ 7.500;Visitas: 522 | Lances: 9
Leilão 24098 - 0002 -  SUCATA CHEV PRISMA 1.4MT LT 17/18 ;https://photos.sodresantoro.com.br/veiculos/24098/2397980/1684864629_C1419282A.JPG?ims=430x323;/leilao/24098/lote/2397980/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:30;R$ 2.500;Visitas: 168 | Lances: 5
Leilão 24098 - 0003 -  SUCATA DUCATI MULTISTRADA 950 S 20/20 ;https://photos.sodresantoro.com.br/veiculos/24098/2397974/1683655535_C1416313A.JPG?ims=430x323;/leilao/24098/lote/2397974/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:31;R$ 4.600;Visitas: 381 | Lances: 23
Leilão 24098 - 0004 -  SUCATA HONDA FIT EX CVT 16/16 ;https://photos.sodresantoro.com.br/veiculos/24098/2397966/1684333368_C1418097A.JPG?ims=430x323;/leilao/24098/lote/2397966/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:32;R$ 1.500;Visitas: 137 | Lances: 3
Leilão 24098 - 0005 -  SUCATA TOYOTA HILUX CD4X4 SRV 12/13 ;https://photos.sodresantoro.com.br/veiculos/24098/2397963/1681928460_C1412382A.JPG?ims=430x323;/leilao/24098/lote/2397963/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:33;R$ 1.500;Visitas: 431 | Lances: 2
Leilão 24098 - 0006 -  SUCATA FIAT PALIO FIRE ECONOMY 10/11 ;https://photos.sodresantoro.com.br/veiculos/24098/2397961/1680803589_C1409841A.JPG?ims=430x323;/leilao/24098/lote/2397961/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:33;R$ 3.000;Visitas: 245 | Lances: 2
Leilão 24098 - 0007 -  SUCATA PEUGEOT 206 SOLEIL 16 03/03 ;https://photos.sodresantoro.com.br/veiculos/24098/2397955/1666355112_C1375995A.JPG?ims=430x323;/leilao/24098/lote/2397955/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:34;R$ 400;Visitas: 132 | Lances: 2
Leilão 24098 - 0008 -  SUCATA HONDA CG 125 FAN KS 10/10 ;https://photos.sodresantoro.com.br/veiculos/24098/2397970/1673033008_C1390310A.JPG?ims=430x323;/leilao/24098/lote/2397970/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:35;;Visitas: 192 | Lances: 0
Leilão 24098 - 0009 -  SUCATA NISSAN VERSA 16SL FLEX 12/13 ;https://photos.sodresantoro.com.br/veiculos/24098/2397959/1678900430_C1404568A.JPG?ims=430x323;/leilao/24098/lote/2397959/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:36;R$ 1.000;Visitas: 95 | Lances: 2
Leilão 24098 - 0010 -  SUCATA CHEVROLET S10 LTZFD2 17/17 ;https://photos.sodresantoro.com.br/veiculos/24098/2397968/1687291259_C1346627A.JPG?ims=430x323;/leilao/24098/lote/2397968/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:36;R$ 40.000;Visitas: 1142 | Lances: 68
Leilão 24098 - 0011 -  SUCATA HYUNDAI AZERA 3.3 V6 10/11 ;https://photos.sodresantoro.com.br/veiculos/24098/2397984/1682520949_C1413751A.JPG?ims=430x323;/leilao/24098/lote/2397984/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:37;R$ 1.000;Visitas: 331 | Lances: 2
Leilão 24098 - 0012 -  SUCATA FIAT MOBI LIKE 20/20 ;https://photos.sodresantoro.com.br/veiculos/24098/2397979/1685622057_C1421093A.JPG?ims=430x323;/leilao/24098/lote/2397979/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:38;R$ 4.000;Visitas: 122 | Lances: 1
Leilão 24098 - 0013 -  SUCATA JTZ CHOPPER RL 18/19 ;https://photos.sodresantoro.com.br/veiculos/24098/2397957/1677262531_C1400361A.JPG?ims=430x323;/leilao/24098/lote/2397957/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:39;R$ 200;Visitas: 106 | Lances: 1
Leilão 24098 - 0014 -  SUCATA TOYOTA COROLLA GLI FLEX 13/14 ;https://photos.sodresantoro.com.br/veiculos/24098/2397969/1672319989_C1388985A.JPG?ims=430x323;/leilao/24098/lote/2397969/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:39;R$ 3.500;Visitas: 161 | Lances: 7
Leilão 24098 - 0015 -  SUCATA FORD F 1000 SS 95/95 ;https://photos.sodresantoro.com.br/veiculos/24098/2397978/1684239869_C1417769A.JPG?ims=430x323;/leilao/24098/lote/2397978/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:40;R$ 11.400;Visitas: 597 | Lances: 57
Leilão 24098 - 0016 -  SUCATA VOLKSWAGEN FOX ROCK RIO MB 15/16 ;https://photos.sodresantoro.com.br/veiculos/24098/2397967/1683895272_C1417190A.JPG?ims=430x323;/leilao/24098/lote/2397967/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:41;R$ 2.000;Visitas: 104 | Lances: 4
Leilão 24098 - 0017 -  SUCATA BMW 320I 20/20 ;https://photos.sodresantoro.com.br/veiculos/24098/2397960/1682017979_C1413076A.JPG?ims=430x323;/leilao/24098/lote/2397960/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:42;R$ 28.500;Visitas: 730 | Lances: 34
Leilão 24098 - 0018 -  SUCATA HONDA CG 150 FAN ESI 12/13 ;https://photos.sodresantoro.com.br/veiculos/24098/2397975/1683226161_C1415416A.JPG?ims=430x323;/leilao/24098/lote/2397975/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:42;R$ 200;Visitas: 179 | Lances: 1
Leilão 24098 - 0019 -  SUCATA RENAULT FLUENCE PRI20A 12/13 ;https://photos.sodresantoro.com.br/veiculos/24098/2397972/1682532435_C1413915A.JPG?ims=430x323;/leilao/24098/lote/2397972/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:43;R$ 9.500;Visitas: 192 | Lances: 17
Leilão 24098 - 0020 -  SUCATA TOYOTA HILUX CDSR A4FD 22/22 ;https://photos.sodresantoro.com.br/veiculos/24098/2397971/1684846467_C1419156A.JPG?ims=430x323;/leilao/24098/lote/2397971/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:44;R$ 2.400;Visitas: 182 | Lances: 3
Leilão 24098 - 0021 -  SUCATA FIAT BRAVO ESSENCE 1.8 13/13 ;https://photos.sodresantoro.com.br/veiculos/24098/2397973/1682612051_C1414211A.JPG?ims=430x323;/leilao/24098/lote/2397973/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:45;R$ 3.000;Visitas: 109 | Lances: 6
Leilão 24098 - 0022 -  SUCATA YAMAHA XT 660R 13/14 ;https://photos.sodresantoro.com.br/veiculos/24098/2397956/1675274393_C1395734A.JPG?ims=430x323;/leilao/24098/lote/2397956/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:45;R$ 5.200;Visitas: 716 | Lances: 26
Leilão 24098 - 0023 -  SUCATA VOLKSWAGEN VOYAGE 1.0 12/13 ;https://photos.sodresantoro.com.br/veiculos/24098/2397958/1684168864_C1417614A.JPG?ims=430x323;/leilao/24098/lote/2397958/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:46;R$ 1.500;Visitas: 108 | Lances: 3
Leilão 24098 - 0024 -  SUCATA CITROËN XSARA PICASSOEXA 06/06 ;https://photos.sodresantoro.com.br/veiculos/24098/2397964/1683291249_C1415625A.JPG?ims=430x323;/leilao/24098/lote/2397964/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:47;R$ 200;Visitas: 33 | Lances: 1
Leilão 24098 - 0025 -  SUCATA YAMAHA YBR125 FACTOR K1 13/14 ;https://photos.sodresantoro.com.br/veiculos/24098/2397965/1683907064_C1417241A.JPG?ims=430x323;/leilao/24098/lote/2397965/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:48;;Visitas: 38 | Lances: 0
Leilão 24098 - 0026 -  SUCATA MERCEDES-BENZ B 180 11/11 ;https://photos.sodresantoro.com.br/veiculos/24098/2397976/1683294998_C1415627A.JPG?ims=430x323;/leilao/24098/lote/2397976/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5836/;06/07 - 08:48;R$ 4.000;Visitas: 99 | Lances: 6
Leilão 24182 - 0001 -  VOLKSWAGEN GOL 1.0 13/13 ;https://photos.sodresantoro.com.br/veiculos/24182/2403128/1686679862_C1423353A.JPG?ims=430x323;/leilao/24182/lote/2403128/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5316/;06/07 - 09:30;R$ 9.000;Visitas: 337 | Lances: 11
Leilão 24182 - 0002 -  HONDA CG 160 FAN 21/21 ;https://photos.sodresantoro.com.br/veiculos/24182/2402818/1681849944_C1412426A.JPG?ims=430x323;/leilao/24182/lote/2402818/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5316/;06/07 - 09:30;R$ 7.200;Visitas: 624 | Lances: 32
Leilão 24182 - 0003 -  FORD FIESTA STREET 05/05 ;https://photos.sodresantoro.com.br/veiculos/24182/2402826/1681132158_C1410269A.JPG?ims=430x323;/leilao/24182/lote/2402826/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5316/;06/07 - 09:31;R$ 1.800;Visitas: 665 | Lances: 9
Leilão 24182 - 0004 -  RENAULT MEGANEGT DYN 20A 09/10 ;https://photos.sodresantoro.com.br/veiculos/24182/2402817/1676314473_C1385698A.JPG?ims=430x323;/leilao/24182/lote/2402817/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5316/;06/07 - 09:32;R$ 4.600;Visitas: 259 | Lances: 4
